 #Energy          XX(cm^-1)       YY(cm^-1)      ZZ(cm^-1)       XY(cm^-1)       YZ(cm^-1)       XZ(cm^-1)
 3.751000E-01  1.15363449E+03  1.15363449E+03  5.61355662E+00  2.68828710E+02  0.00000000E+00  0.00000000E+00
 3.801000E-01  1.18773052E+03  1.18773052E+03  5.68838409E+00  2.72412137E+02  0.00000000E+00  0.00000000E+00
 3.851000E-01  1.22229444E+03  1.22228807E+03  5.76321156E+00  2.75995564E+02  0.00000000E+00  0.00000000E+00
 3.901000E-01  1.25731851E+03  1.25731196E+03  5.83787994E+00  2.79578991E+02  0.00000000E+00  0.00000000E+00
 3.951000E-01  1.29344667E+03  1.29344667E+03  5.91270537E+00  2.83162419E+02  0.00000000E+00  0.00000000E+00
 4.001000E-01  1.33005405E+03  1.33005405E+03  5.98753080E+00  2.86745846E+02  0.00000000E+00  0.00000000E+00
 4.051000E-01  1.36713227E+03  1.36713227E+03  6.06235623E+00  2.90329273E+02  0.00000000E+00  0.00000000E+00
 4.101000E-01  1.40468677E+03  1.40468677E+03  6.13718166E+00  2.93912700E+02  0.00000000E+00  0.00000000E+00
 4.151000E-01  1.44338569E+03  1.44338569E+03  6.21183780E+00  2.97496127E+02  0.00000000E+00  0.00000000E+00
 4.201000E-01  1.48257346E+03  1.48257346E+03  6.28666119E+00  3.01079555E+02  0.00000000E+00  0.00000000E+00
 4.251000E-01  1.52224083E+03  1.52224083E+03  6.36148458E+00  3.04662982E+02  0.00000000E+00  0.00000000E+00
 4.301000E-01  1.56308606E+03  1.56308606E+03  8.04538493E+00  3.08246409E+02  0.00000000E+00  0.00000000E+00
 4.351000E-01  1.60443067E+03  1.60443067E+03  8.13869240E+00  3.11829836E+02  0.00000000E+00  0.00000000E+00
 4.401000E-01  1.64626474E+03  1.64626474E+03  8.23221909E+00  3.15413264E+02  0.00000000E+00  0.00000000E+00
 4.451000E-01  1.68858621E+03  1.68858621E+03  8.32574578E+00  3.18996691E+02  0.00000000E+00  0.00000000E+00
 4.502000E-01  1.73251776E+03  1.73251776E+03  8.42114300E+00  3.22651787E+02  0.00000000E+00  0.00000000E+00
 4.552000E-01  1.77656887E+03  1.77656887E+03  8.51466969E+00  3.26235214E+02  0.00000000E+00  0.00000000E+00
 4.602000E-01  1.82186329E+03  1.82186329E+03  8.60796183E+00  3.29818641E+02  0.00000000E+00  0.00000000E+00
 4.652000E-01  1.86767710E+03  1.86766754E+03  8.70148597E+00  3.33402068E+02  0.00000000E+00  0.00000000E+00
 4.702000E-01  1.91398914E+03  1.91398914E+03  8.79501011E+00  3.36985495E+02  0.00000000E+00  0.00000000E+00
 4.752000E-01  1.96158588E+03  1.96158588E+03  8.88853425E+00  3.40568923E+02  0.00000000E+00  0.00000000E+00
 4.802000E-01  2.00970121E+03  2.00970121E+03  8.98181366E+00  3.44152350E+02  0.00000000E+00  0.00000000E+00
 4.852000E-01  2.05834323E+03  2.05834323E+03  9.07533526E+00  3.47735777E+02  0.00000000E+00  0.00000000E+00
 4.902000E-01  2.10828097E+03  2.10828097E+03  9.16885685E+00  3.51319204E+02  0.00000000E+00  0.00000000E+00
 4.952000E-01  2.15875613E+03  2.15875613E+03  9.26237844E+00  3.54902632E+02  0.00000000E+00  0.00000000E+00
