 #Energy          XX(cm^-1)       YY(cm^-1)      ZZ(cm^-1)       XY(cm^-1)       YZ(cm^-1)       XZ(cm^-1)
 8.503000E-01  2.94663364E+03  2.94663364E+03  4.03468254E+01  6.09397632E+02  0.00000000E+00  0.00000000E+00
 8.553000E-01  2.99322900E+03  2.99322900E+03  4.05840759E+01  6.12981060E+02  0.00000000E+00  0.00000000E+00
 8.603000E-01  3.04008668E+03  3.04008668E+03  4.08202677E+01  6.16564487E+02  0.00000000E+00  0.00000000E+00
 8.653000E-01  3.08890524E+03  3.08890524E+03  4.10564472E+01  6.20147914E+02  0.00000000E+00  0.00000000E+00
 8.703000E-01  3.13802188E+03  3.13802188E+03  4.12936854E+01  6.23731341E+02  0.00000000E+00  0.00000000E+00
 8.753000E-01  3.18743507E+03  3.18743507E+03  4.15298466E+01  6.27314768E+02  0.00000000E+00  0.00000000E+00
 8.803000E-01  3.23882546E+03  3.23882546E+03  4.17659956E+01  6.30898196E+02  0.00000000E+00  0.00000000E+00
 8.853000E-01  3.28883553E+03  3.28883553E+03  4.20032215E+01  6.34481623E+02  0.00000000E+00  0.00000000E+00
 8.903000E-01  3.34083646E+03  3.34083646E+03  4.22393520E+01  6.38065050E+02  0.00000000E+00  0.00000000E+00
 8.953000E-01  3.39485178E+03  3.39485178E+03  4.24754704E+01  6.41648477E+02  0.00000000E+00  0.00000000E+00
 9.003000E-01  3.44747353E+03  3.44747353E+03  4.59982747E+01  6.45231905E+02  0.00000000E+00  0.00000000E+00
 9.053000E-01  3.50209830E+03  3.50209830E+03  4.62525362E+01  6.48815332E+02  0.00000000E+00  0.00000000E+00
 9.103000E-01  3.55706617E+03  3.55706617E+03  4.65067846E+01  6.52398759E+02  0.00000000E+00  0.00000000E+00
 9.153000E-01  3.61235104E+03  3.61235104E+03  4.67622321E+01  6.55982186E+02  0.00000000E+00  0.00000000E+00
 9.203000E-01  3.66969996E+03  3.66969996E+03  4.70164607E+01  6.59565613E+02  0.00000000E+00  0.00000000E+00
 9.253000E-01  3.72735271E+03  3.72735271E+03  4.72706762E+01  6.63149041E+02  0.00000000E+00  0.00000000E+00
 9.303000E-01  3.78533295E+03  3.78533295E+03  4.75261105E+01  6.66732468E+02  0.00000000E+00  0.00000000E+00
 9.353000E-01  3.84543910E+03  3.84543910E+03  4.77803062E+01  6.70315895E+02  0.00000000E+00  0.00000000E+00
 9.403000E-01  3.90407741E+03  3.90407741E+03  4.80344887E+01  6.73899322E+02  0.00000000E+00  0.00000000E+00
 9.453000E-01  3.96661689E+03  3.96661689E+03  4.82886581E+01  6.77482750E+02  0.00000000E+00  0.00000000E+00
 9.503000E-01  4.02771132E+03  4.02771132E+03  5.20115058E+01  6.81066177E+02  0.00000000E+00  0.00000000E+00
 9.553000E-01  4.09091750E+03  4.09091750E+03  5.22838090E+01  6.84649604E+02  0.00000000E+00  0.00000000E+00
 9.603000E-01  4.15450045E+03  4.15450045E+03  5.25560980E+01  6.88233031E+02  0.00000000E+00  0.00000000E+00
 9.653000E-01  4.22022260E+03  4.22022260E+03  5.28283731E+01  6.91816458E+02  0.00000000E+00  0.00000000E+00
 9.703000E-01  4.28447498E+03  4.28447498E+03  5.31020101E+01  6.95399886E+02  0.00000000E+00  0.00000000E+00
 9.753000E-01  4.35274465E+03  4.35274465E+03  5.33742640E+01  6.98983313E+02  0.00000000E+00  0.00000000E+00
 9.803000E-01  4.41950994E+03  4.41950994E+03  5.36465037E+01  7.02566740E+02  0.00000000E+00  0.00000000E+00
 9.853000E-01  4.48851259E+03  4.48851259E+03  5.39187294E+01  7.06150167E+02  0.00000000E+00  0.00000000E+00
 9.903000E-01  4.55968134E+03  4.55968134E+03  5.41923452E+01  7.09733594E+02  0.00000000E+00  0.00000000E+00
 9.953000E-01  4.63126121E+03  4.63126121E+03  5.44645497E+01  7.13317022E+02  0.00000000E+00  0.00000000E+00
 1.000300E+00  4.70318682E+03  4.70318682E+03  5.83858556E+01  7.16900449E+02  0.00000000E+00  0.00000000E+00
 1.005300E+00  4.77548732E+03  4.77548732E+03  5.86761771E+01  7.20483876E+02  0.00000000E+00  0.00000000E+00
 1.010300E+00  4.85005301E+03  4.85005301E+03  5.89680112E+01  7.24067303E+02  0.00000000E+00  0.00000000E+00
 1.015300E+00  4.92687123E+03  4.92687123E+03  5.92583102E+01  7.27650731E+02  0.00000000E+00  0.00000000E+00
 1.020300E+00  5.00408756E+03  5.00408756E+03  5.95485941E+01  7.31234158E+02  0.00000000E+00  0.00000000E+00
 1.025300E+00  5.08166508E+03  5.08166508E+03  5.98388630E+01  7.34817585E+02  0.00000000E+00  0.00000000E+00
 1.030300E+00  5.16155821E+03  5.16155821E+03  6.01291169E+01  7.38401012E+02  0.00000000E+00  0.00000000E+00
 1.035300E+00  5.24375184E+03  5.24375184E+03  6.04209208E+01  7.41984439E+02  0.00000000E+00  0.00000000E+00
 1.040300E+00  5.32442415E+03  5.32442415E+03  6.07111522E+01  7.45567867E+02  0.00000000E+00  0.00000000E+00
 1.045300E+00  5.40935101E+03  5.40935101E+03  6.48139534E+01  7.49151294E+02  0.00000000E+00  0.00000000E+00
 1.050400E+00  5.49522698E+03  5.49522698E+03  6.51284927E+01  7.52806390E+02  0.00000000E+00  0.00000000E+00
 1.055400E+00  5.58097127E+03  5.58097127E+03  6.54368156E+01  7.56389817E+02  0.00000000E+00  0.00000000E+00
 1.060400E+00  5.66910367E+03  5.66910367E+03  6.57451225E+01  7.59973244E+02  0.00000000E+00  0.00000000E+00
 1.065400E+00  5.75960521E+03  5.75960521E+03  6.60551240E+01  7.63556671E+02  0.00000000E+00  0.00000000E+00
 1.070400E+00  5.85051057E+03  5.85051057E+03  6.63634070E+01  7.67140098E+02  0.00000000E+00  0.00000000E+00
 1.075400E+00  5.94384549E+03  5.94384549E+03  6.66716741E+01  7.70723526E+02  0.00000000E+00  0.00000000E+00
 1.080400E+00  6.03759116E+03  6.03759116E+03  6.69799253E+01  7.74306953E+02  0.00000000E+00  0.00000000E+00
