 #Energy          XX(cm^-1)       YY(cm^-1)      ZZ(cm^-1)       XY(cm^-1)       YZ(cm^-1)       XZ(cm^-1)
 6.852000E-01  2.47283921E+03  2.47283921E+03  2.04986590E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 6.902000E-01  2.51811461E+03  2.51811461E+03  2.06482405E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 6.952000E-01  2.56373458E+03  2.56373458E+03  2.33969128E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 7.002000E-01  2.60968098E+03  2.60968098E+03  2.35651874E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 7.052000E-01  2.65724519E+03  2.65724519E+03  2.37328160E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 7.102000E-01  2.70516544E+03  2.70516544E+03  2.39010861E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 7.152000E-01  2.75344021E+03  2.75344021E+03  2.40687010E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 7.202000E-01  2.80336920E+03  2.80336920E+03  2.42369666E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 7.252000E-01  2.85366592E+03  2.85364780E+03  2.44045678E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 7.302000E-01  2.90431036E+03  2.90431036E+03  2.45728287E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 7.352000E-01  2.95531874E+03  2.95531874E+03  2.47410897E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 7.402000E-01  3.00802309E+03  3.00802309E+03  2.49086726E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 7.452000E-01  3.06108493E+03  3.06108493E+03  2.50769290E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 7.503000E-01  3.11495606E+03  3.11495606E+03  2.52478633E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 7.553000E-01  3.17012785E+03  3.17012785E+03  2.54161151E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 7.603000E-01  3.22568672E+03  3.22568672E+03  2.84263004E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 7.653000E-01  3.28161031E+03  3.28161031E+03  2.86132418E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 7.703000E-01  3.33791681E+03  3.33791681E+03  2.87993993E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 7.753000E-01  3.39599420E+03  3.39599420E+03  2.89863356E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 7.803000E-01  3.45584283E+03  3.45584283E+03  2.91724780E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 7.853000E-01  3.51471623E+03  3.51469431E+03  2.93594091E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 7.903000E-01  3.57534993E+03  3.57534993E+03  2.95455363E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 7.953000E-01  3.63638752E+03  3.63638752E+03  2.97324624E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 8.003000E-01  3.69925608E+03  3.69925608E+03  2.99185744E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 8.053000E-01  3.76254022E+03  3.76254022E+03  3.01054954E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 8.103000E-01  3.82765884E+03  3.82763515E+03  3.02915922E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 8.153000E-01  3.89317974E+03  3.89317974E+03  3.04785081E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 8.203000E-01  3.95912418E+03  3.95912418E+03  3.06645897E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 8.253000E-01  4.02693294E+03  4.02693294E+03  3.39366503E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 8.303000E-01  4.09517565E+03  4.09517565E+03  3.41413233E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 8.353000E-01  4.16385015E+03  4.16385015E+03  3.43469196E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 8.403000E-01  4.23441890E+03  4.23439296E+03  3.45515760E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 8.453000E-01  4.30690132E+03  4.30690132E+03  3.47571667E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 8.503000E-01  4.37830531E+03  4.37830531E+03  3.49618063E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 8.553000E-01  4.45317148E+03  4.45317148E+03  3.51673915E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 8.603000E-01  4.52850125E+03  4.52847370E+03  3.53720144E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 8.653000E-01  4.60423632E+03  4.60423632E+03  3.55766263E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 8.703000E-01  4.68196416E+03  4.68196416E+03  3.57822002E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 8.753000E-01  4.76013286E+03  4.76013286E+03  3.59867954E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 8.803000E-01  4.84031827E+03  4.84028903E+03  3.94825783E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 8.853000E-01  4.92092299E+03  4.92092299E+03  3.97057547E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 8.903000E-01  5.00356712E+03  5.00356712E+03  3.99300050E+01  6.38065050E+02  0.00000000E+00  0.00000000E+00
 8.953000E-01  5.08823945E+03  5.08823945E+03  4.01531633E+01  6.41648477E+02  0.00000000E+00  0.00000000E+00
 9.003000E-01  5.17337831E+03  5.17337831E+03  4.03763095E+01  6.45231905E+02  0.00000000E+00  0.00000000E+00
 9.053000E-01  5.26059791E+03  5.26056643E+03  4.06005476E+01  6.48815332E+02  0.00000000E+00  0.00000000E+00
 9.103000E-01  5.34825938E+03  5.34825938E+03  4.08236756E+01  6.52398759E+02  0.00000000E+00  0.00000000E+00
 9.153000E-01  5.43799074E+03  5.43799074E+03  4.10479075E+01  6.55982186E+02  0.00000000E+00  0.00000000E+00
 9.203000E-01  5.52823388E+03  5.52823388E+03  4.12710173E+01  6.59565613E+02  0.00000000E+00  0.00000000E+00
 9.253000E-01  5.62053466E+03  5.62053466E+03  4.14941150E+01  6.63149041E+02  0.00000000E+00  0.00000000E+00
 9.303000E-01  5.71497630E+03  5.71497630E+03  4.51948623E+01  6.66732468E+02  0.00000000E+00  0.00000000E+00
 9.353000E-01  5.81150836E+03  5.81150836E+03  4.54365317E+01  6.70315895E+02  0.00000000E+00  0.00000000E+00
 9.403000E-01  5.90857923E+03  5.90854438E+03  4.56794299E+01  6.73899322E+02  0.00000000E+00  0.00000000E+00
 9.453000E-01  6.00775859E+03  6.00775859E+03  4.59210796E+01  6.77482750E+02  0.00000000E+00  0.00000000E+00
 9.503000E-01  6.10744675E+03  6.10744675E+03  4.61627162E+01  6.81066177E+02  0.00000000E+00  0.00000000E+00
 9.553000E-01  6.20929635E+03  6.20929635E+03  4.64056012E+01  6.84649604E+02  0.00000000E+00  0.00000000E+00
