 #Energy          XX(cm^-1)       YY(cm^-1)      ZZ(cm^-1)       XY(cm^-1)       YZ(cm^-1)       XZ(cm^-1)
 4.101400E+00  3.07671806E+05  3.07671806E+05  6.92812898E+03  5.87882735E+03  0.00000000E+00  0.00000000E+00
 4.106400E+00  3.05450463E+05  3.05450463E+05  6.87702974E+03  5.88599421E+03  0.00000000E+00  0.00000000E+00
 4.111400E+00  3.03301039E+05  3.03301039E+05  6.84039481E+03  5.89316106E+03  0.00000000E+00  0.00000000E+00
 4.116400E+00  3.01288674E+05  3.01288674E+05  6.80365941E+03  5.90032792E+03  0.00000000E+00  0.00000000E+00
 4.121400E+00  2.99444479E+05  2.99444479E+05  6.76682358E+03  6.68559409E+03  0.00000000E+00  0.00000000E+00
 4.126400E+00  2.97776195E+05  2.97776195E+05  6.74453952E+03  6.69370492E+03  0.00000000E+00  0.00000000E+00
 4.131400E+00  2.96296698E+05  2.96296698E+05  6.72218928E+03  6.70181575E+03  0.00000000E+00  0.00000000E+00
 4.136400E+00  2.95028733E+05  2.95028733E+05  6.69977289E+03  6.70992658E+03  0.00000000E+00  0.00000000E+00
 4.141400E+00  2.93967003E+05  2.93967003E+05  6.70702950E+03  6.71803741E+03  0.00000000E+00  0.00000000E+00
 4.146400E+00  2.93104739E+05  2.93104739E+05  6.69923064E+03  6.72614824E+03  0.00000000E+00  0.00000000E+00
 4.151400E+00  2.92452061E+05  2.92452061E+05  6.70629936E+03  6.73425906E+03  0.00000000E+00  0.00000000E+00
 4.156400E+00  2.91962930E+05  2.91962930E+05  6.72845153E+03  6.74236989E+03  0.00000000E+00  0.00000000E+00
 4.161400E+00  2.91653162E+05  2.91653162E+05  6.75046487E+03  6.75048072E+03  0.00000000E+00  0.00000000E+00
 4.166400E+00  2.91509334E+05  2.91509334E+05  6.77250760E+03  6.75859155E+03  0.00000000E+00  0.00000000E+00
 4.171400E+00  2.91502755E+05  2.91502755E+05  6.80971445E+03  7.60561323E+03  0.00000000E+00  0.00000000E+00
 4.176400E+00  2.91642577E+05  2.91642577E+05  6.86179237E+03  7.61472961E+03  0.00000000E+00  0.00000000E+00
 4.181400E+00  2.91900210E+05  2.91900210E+05  6.91413542E+03  7.62384598E+03  0.00000000E+00  0.00000000E+00
 4.186400E+00  2.92263549E+05  2.92263549E+05  6.96657294E+03  7.63296236E+03  0.00000000E+00  0.00000000E+00
 4.191400E+00  2.92730430E+05  2.92730430E+05  7.03413304E+03  7.64207874E+03  0.00000000E+00  0.00000000E+00
 4.196400E+00  2.93279000E+05  2.93279000E+05  7.10181953E+03  8.50649117E+03  0.00000000E+00  0.00000000E+00
 4.201400E+00  2.93895956E+05  2.93895956E+05  7.16981176E+03  8.51662663E+03  0.00000000E+00  0.00000000E+00
 4.206400E+00  2.94587162E+05  2.94587162E+05  7.25301047E+03  8.52676209E+03  0.00000000E+00  0.00000000E+00
 4.211400E+00  2.95307178E+05  2.95307178E+05  7.33637146E+03  8.53689756E+03  0.00000000E+00  0.00000000E+00
 4.216400E+00  2.96055741E+05  2.96055741E+05  7.42008023E+03  8.13240237E+03  0.00000000E+00  0.00000000E+00
 4.221400E+00  2.96800478E+05  2.96800478E+05  7.51926992E+03  9.07624779E+03  0.00000000E+00  0.00000000E+00
 4.226400E+00  2.97541302E+05  2.97541302E+05  7.60352014E+03  9.08699807E+03  0.00000000E+00  0.00000000E+00
 4.231400E+00  2.98230012E+05  2.98230012E+05  7.70310190E+03  9.09774835E+03  0.00000000E+00  0.00000000E+00
 4.236400E+00  2.98882691E+05  2.98882691E+05  7.80308322E+03  9.10849864E+03  0.00000000E+00  0.00000000E+00
 4.241400E+00  2.99468872E+05  2.99468872E+05  7.90327399E+03  9.11924892E+03  0.00000000E+00  0.00000000E+00
 4.246400E+00  2.99988641E+05  2.99988641E+05  8.00367420E+03  8.85820941E+03  0.00000000E+00  0.00000000E+00
 4.251400E+00  3.00422871E+05  3.00422871E+05  8.10468893E+03  8.86863967E+03  0.00000000E+00  0.00000000E+00
 4.256400E+00  3.00798890E+05  3.00798890E+05  8.20571802E+03  8.87906993E+03  0.00000000E+00  0.00000000E+00
 4.261400E+00  3.01102487E+05  3.01102487E+05  8.29190145E+03  9.84209565E+03  0.00000000E+00  0.00000000E+00
 4.266400E+00  3.01356255E+05  3.01356255E+05  8.39376370E+03  9.85364361E+03  0.00000000E+00  0.00000000E+00
 4.271400E+00  3.01562111E+05  3.01562111E+05  8.48054567E+03  9.86519157E+03  0.00000000E+00  0.00000000E+00
 4.276400E+00  3.01747481E+05  3.01747481E+05  8.58305320E+03  9.87673953E+03  0.00000000E+00  0.00000000E+00
 4.281400E+00  3.01907941E+05  3.01907941E+05  8.65510487E+03  9.88828749E+03  0.00000000E+00  0.00000000E+00
 4.286400E+00  3.02066195E+05  3.02066195E+05  8.74267236E+03  9.89983546E+03  0.00000000E+00  0.00000000E+00
 4.291400E+00  3.02249602E+05  3.02249602E+05  8.81527147E+03  9.77388413E+03  0.00000000E+00  0.00000000E+00
 4.296400E+00  3.02464917E+05  3.02464917E+05  8.88825071E+03  9.78527189E+03  0.00000000E+00  0.00000000E+00
 4.301400E+00  3.02710562E+05  3.02710562E+05  8.94574676E+03  9.79665964E+03  0.00000000E+00  0.00000000E+00
 4.306400E+00  3.03015500E+05  3.03015500E+05  9.00381258E+03  9.80804740E+03  0.00000000E+00  0.00000000E+00
 4.311400E+00  3.03384449E+05  3.03384449E+05  9.06177655E+03  9.81943516E+03  0.00000000E+00  0.00000000E+00
 4.316400E+00  3.03833118E+05  3.03833118E+05  9.08912969E+03  9.83082291E+03  0.00000000E+00  0.00000000E+00
 4.321400E+00  3.04361377E+05  3.04361377E+05  9.11652711E+03  9.84221067E+03  0.00000000E+00  0.00000000E+00
 4.326400E+00  3.04991190E+05  3.04991190E+05  9.12844764E+03  9.85359843E+03  0.00000000E+00  0.00000000E+00
 4.331400E+00  3.05733264E+05  3.05733264E+05  9.14037196E+03  9.86498618E+03  0.00000000E+00  0.00000000E+00
 4.336400E+00  3.06591624E+05  3.06591624E+05  9.12117654E+03  9.87637394E+03  0.00000000E+00  0.00000000E+00
 4.341400E+00  3.07585639E+05  3.07596644E+05  9.10190371E+03  9.88776170E+03  0.00000000E+00  0.00000000E+00
 4.346400E+00  3.08742905E+05  3.08742905E+05  9.06695098E+03  1.08278292E+04  0.00000000E+00  0.00000000E+00
 4.351500E+00  3.10078311E+05  3.10089260E+05  9.03186094E+03  1.08405344E+04  0.00000000E+00  0.00000000E+00
 4.356500E+00  3.11607000E+05  3.11607000E+05  8.96516020E+03  1.08529905E+04  0.00000000E+00  0.00000000E+00
 4.361500E+00  3.13354099E+05  3.13354099E+05  8.89803945E+03  1.08654466E+04  0.00000000E+00  0.00000000E+00
 4.366500E+00  3.15332890E+05  3.15332890E+05  8.83072532E+03  1.08405838E+04  0.00000000E+00  0.00000000E+00
 4.371500E+00  3.17563215E+05  3.17563215E+05  8.74729640E+03  1.08529972E+04  0.00000000E+00  0.00000000E+00
 4.376500E+00  3.20053480E+05  3.20053480E+05  8.66342118E+03  1.08654105E+04  0.00000000E+00  0.00000000E+00
 4.381500E+00  3.22816874E+05  3.22816874E+05  8.56336735E+03  1.08778239E+04  0.00000000E+00  0.00000000E+00
 4.386500E+00  3.25859840E+05  3.25859840E+05  8.47881326E+03  1.08902372E+04  0.00000000E+00  0.00000000E+00
 4.391500E+00  3.29172077E+05  3.29172077E+05  8.37805284E+03  1.09026506E+04  0.00000000E+00  0.00000000E+00
 4.396500E+00  3.32752703E+05  3.32752703E+05  8.29262496E+03  1.17896165E+04  0.00000000E+00  0.00000000E+00
 4.401500E+00  3.36567221E+05  3.36567221E+05  8.20677910E+03  1.18030245E+04  0.00000000E+00  0.00000000E+00
 4.406500E+00  3.40588301E+05  3.40588301E+05  8.12072581E+03  1.18164324E+04  0.00000000E+00  0.00000000E+00
 4.411500E+00  3.44781969E+05  3.44781969E+05  8.05030962E+03  1.18298404E+04  0.00000000E+00  0.00000000E+00
 4.416500E+00  3.49108192E+05  3.49108192E+05  7.97952016E+03  1.18432483E+04  0.00000000E+00  0.00000000E+00
 4.421500E+00  3.53512949E+05  3.53512949E+05  7.92443962E+03  1.26752987E+04  0.00000000E+00  0.00000000E+00
 4.426500E+00  3.57947636E+05  3.57947636E+05  7.86902598E+03  1.26896325E+04  0.00000000E+00  0.00000000E+00
 4.431500E+00  3.62355305E+05  3.62355305E+05  7.81367581E+03  1.27286584E+04  0.00000000E+00  0.00000000E+00
 4.436500E+00  3.66696439E+05  3.66696439E+05  7.77392325E+03  1.27430200E+04  0.00000000E+00  0.00000000E+00
 4.441500E+00  3.70903870E+05  3.70903870E+05  7.73426499E+03  1.35257585E+04  0.00000000E+00  0.00000000E+00
 4.446500E+00  3.74968273E+05  3.74968273E+05  7.71046629E+03  1.35409850E+04  0.00000000E+00  0.00000000E+00
 4.451500E+00  3.78832816E+05  3.78832816E+05  7.68640653E+03  1.36176986E+04  0.00000000E+00  0.00000000E+00
 4.456500E+00  3.82506919E+05  3.82506919E+05  7.66247202E+03  1.43541374E+04  0.00000000E+00  0.00000000E+00
 4.461500E+00  3.85962207E+05  3.85962207E+05  7.63866089E+03  1.44561679E+04  0.00000000E+00  0.00000000E+00
 4.466500E+00  3.89216568E+05  3.89216568E+05  7.61458938E+03  1.44723689E+04  0.00000000E+00  0.00000000E+00
 4.471500E+00  3.92265592E+05  3.92265592E+05  7.59064003E+03  1.46050656E+04  0.00000000E+00  0.00000000E+00
 4.476500E+00  3.95115130E+05  3.95115130E+05  7.56662127E+03  1.46213969E+04  0.00000000E+00  0.00000000E+00
 4.481500E+00  3.97805782E+05  3.97805782E+05  7.54234405E+03  1.47814979E+04  0.00000000E+00  0.00000000E+00
 4.486500E+00  4.00322028E+05  4.00322028E+05  7.51837559E+03  1.49652704E+04  0.00000000E+00  0.00000000E+00
 4.491500E+00  4.02694019E+05  4.02694019E+05  7.49414869E+03  1.49819485E+04  0.00000000E+00  0.00000000E+00
 4.496500E+00  4.04936536E+05  4.04936536E+05  7.45372100E+03  1.51860135E+04  0.00000000E+00  0.00000000E+00
 4.501500E+00  4.07028721E+05  4.07028721E+05  7.41318963E+03  1.54068113E+04  0.00000000E+00  0.00000000E+00
 4.506500E+00  4.08990390E+05  4.08990390E+05  7.37255459E+03  1.48151920E+04  0.00000000E+00  0.00000000E+00
 4.511500E+00  4.10815870E+05  4.10815870E+05  7.33181591E+03  1.50715751E+04  0.00000000E+00  0.00000000E+00
 4.516500E+00  4.12499330E+05  4.12499330E+05  7.29079096E+03  1.50882786E+04  0.00000000E+00  0.00000000E+00
 4.521500E+00  4.14024532E+05  4.14024532E+05  7.24984608E+03  1.47811427E+04  0.00000000E+00  0.00000000E+00
 4.526500E+00  4.15380293E+05  4.15380293E+05  7.19238343E+03  1.42172583E+04  0.00000000E+00  0.00000000E+00
 4.531500E+00  4.16585903E+05  4.16585903E+05  7.15103618E+03  1.45379155E+04  0.00000000E+00  0.00000000E+00
 4.536500E+00  4.17604115E+05  4.17604115E+05  7.09332035E+03  1.39954474E+04  0.00000000E+00  0.00000000E+00
 4.541500E+00  4.18443612E+05  4.18443612E+05  7.03546959E+03  1.34527341E+04  0.00000000E+00  0.00000000E+00
 4.546500E+00  4.19087025E+05  4.19087025E+05  6.99360954E+03  1.34675450E+04  0.00000000E+00  0.00000000E+00
 4.551500E+00  4.19558895E+05  4.19558895E+05  6.93533369E+03  1.29270060E+04  0.00000000E+00  0.00000000E+00
 4.556500E+00  4.19846796E+05  4.19846796E+05  6.87692598E+03  1.23927491E+04  0.00000000E+00  0.00000000E+00
 4.561500E+00  4.19954369E+05  4.19954369E+05  6.83473571E+03  1.24063480E+04  0.00000000E+00  0.00000000E+00
 4.566500E+00  4.19916667E+05  4.19916667E+05  6.77591128E+03  1.18816116E+04  0.00000000E+00  0.00000000E+00
 4.571500E+00  4.19722040E+05  4.19722040E+05  6.73350756E+03  1.14428003E+04  0.00000000E+00  0.00000000E+00
 4.576500E+00  4.19406226E+05  4.19406226E+05  6.69083753E+03  1.09028678E+04  0.00000000E+00  0.00000000E+00
 4.581500E+00  4.19010924E+05  4.19010924E+05  6.64807068E+03  1.04120352E+04  0.00000000E+00  0.00000000E+00
 4.586500E+00  4.18573279E+05  4.18573279E+05  6.58877783E+03  1.04233984E+04  0.00000000E+00  0.00000000E+00
 4.591500E+00  4.18109519E+05  4.18109519E+05  6.54580154E+03  9.90606965E+03  0.00000000E+00  0.00000000E+00
 4.596500E+00  4.17683973E+05  4.17683973E+05  6.50272853E+03  9.91685705E+03  0.00000000E+00  0.00000000E+00
 4.601500E+00  4.17340196E+05  4.17340196E+05  6.45939759E+03  9.92764445E+03  0.00000000E+00  0.00000000E+00
 4.606500E+00  4.17121969E+05  4.17121969E+05  6.41613237E+03  9.37918619E+03  0.00000000E+00  0.00000000E+00
 4.611500E+00  4.17067353E+05  4.17067353E+05  6.37261154E+03  1.00680962E+04  0.00000000E+00  0.00000000E+00
 4.616500E+00  4.17209129E+05  4.17209129E+05  6.32899640E+03  1.00790125E+04  0.00000000E+00  0.00000000E+00
 4.621500E+00  4.17590175E+05  4.17590175E+05  6.30182571E+03  1.00899288E+04  0.00000000E+00  0.00000000E+00
 4.626500E+00  4.18247593E+05  4.18247593E+05  6.25803751E+03  1.08033131E+04  0.00000000E+00  0.00000000E+00
 4.631500E+00  4.19180909E+05  4.19180909E+05  6.21400024E+03  1.12779063E+04  0.00000000E+00  0.00000000E+00
 4.636500E+00  4.20420982E+05  4.20420982E+05  6.18645536E+03  1.12900815E+04  0.00000000E+00  0.00000000E+00
 4.641500E+00  4.21966613E+05  4.21966613E+05  6.15884869E+03  1.19681150E+04  0.00000000E+00  0.00000000E+00
 4.646500E+00  4.23795437E+05  4.23795437E+05  6.13118027E+03  1.23925735E+04  0.00000000E+00  0.00000000E+00
 4.651600E+00  4.25925854E+05  4.25925854E+05  6.10358134E+03  1.24061756E+04  0.00000000E+00  0.00000000E+00
 4.656600E+00  4.28317555E+05  4.28317555E+05  6.07563763E+03  1.28260406E+04  0.00000000E+00  0.00000000E+00
 4.661600E+00  4.30931879E+05  4.30931879E+05  6.06429254E+03  1.32397081E+04  0.00000000E+00  0.00000000E+00
 4.666600E+00  4.33732119E+05  4.33732119E+05  6.05291646E+03  1.32539089E+04  0.00000000E+00  0.00000000E+00
 4.671600E+00  4.36687485E+05  4.36687485E+05  6.04150941E+03  1.31256710E+04  0.00000000E+00  0.00000000E+00
 4.676600E+00  4.39741606E+05  4.39741606E+05  6.04677385E+03  1.35489908E+04  0.00000000E+00  0.00000000E+00
 4.681600E+00  4.42828372E+05  4.42828372E+05  6.03531945E+03  1.30608497E+04  0.00000000E+00  0.00000000E+00
 4.686600E+00  4.45902533E+05  4.45902533E+05  6.05729717E+03  1.34948160E+04  0.00000000E+00  0.00000000E+00
 4.691600E+00  4.48913958E+05  4.48913958E+05  6.06255606E+03  1.34635929E+04  0.00000000E+00  0.00000000E+00
 4.696600E+00  4.51786146E+05  4.51786146E+05  6.08457366E+03  1.30364033E+04  0.00000000E+00  0.00000000E+00
 4.701600E+00  4.54504541E+05  4.54504541E+05  6.10661843E+03  1.26227538E+04  0.00000000E+00  0.00000000E+00
 4.706600E+00  4.56996722E+05  4.56996722E+05  6.12869037E+03  1.26771799E+04  0.00000000E+00  0.00000000E+00
 4.711600E+00  4.59251887E+05  4.59251887E+05  6.15078945E+03  1.23048620E+04  0.00000000E+00  0.00000000E+00
 4.716600E+00  4.61221609E+05  4.61221609E+05  6.18988746E+03  1.15935833E+04  0.00000000E+00  0.00000000E+00
 4.721600E+00  4.62914256E+05  4.62914256E+05  6.22888920E+03  1.07837128E+04  0.00000000E+00  0.00000000E+00
 4.726600E+00  4.64306872E+05  4.64306872E+05  6.26810206E+03  1.04699855E+04  0.00000000E+00  0.00000000E+00
 4.731600E+00  4.65422074E+05  4.65422074E+05  6.32407956E+03  9.66574520E+03  0.00000000E+00  0.00000000E+00
 4.736600E+00  4.66267268E+05  4.66267268E+05  6.36342204E+03  8.85957958E+03  0.00000000E+00  0.00000000E+00
 4.741600E+00  4.66881666E+05  4.66881666E+05  6.41971481E+03  8.05639866E+03  0.00000000E+00  0.00000000E+00
 4.746600E+00  4.67278618E+05  4.67278618E+05  6.47625506E+03  7.26138926E+03  0.00000000E+00  0.00000000E+00
 4.751600E+00  4.67529921E+05  4.67529921E+05  6.53272408E+03  6.69581188E+03  0.00000000E+00  0.00000000E+00
 4.756600E+00  4.67676180E+05  4.67676180E+05  6.58944319E+03  5.90453692E+03  0.00000000E+00  0.00000000E+00
 4.761600E+00  4.67780770E+05  4.67780770E+05  6.64625236E+03  5.31113023E+03  0.00000000E+00  0.00000000E+00
 4.766600E+00  4.67896373E+05  4.67896373E+05  6.72011992E+03  4.69946922E+03  0.00000000E+00  0.00000000E+00
 4.771600E+00  4.68098088E+05  4.68098088E+05  6.77729150E+03  4.06992849E+03  0.00000000E+00  0.00000000E+00
 4.776600E+00  4.68433993E+05  4.68444362E+05  6.83438719E+03  3.42331969E+03  0.00000000E+00  0.00000000E+00
 4.781600E+00  4.68984343E+05  4.68984343E+05  6.89174270E+03  2.76096684E+03  0.00000000E+00  0.00000000E+00
 4.786600E+00  4.69797013E+05  4.69797013E+05  6.94919080E+03  2.17438258E+03  0.00000000E+00  0.00000000E+00
 4.791600E+00  4.70930630E+05  4.70930630E+05  7.00673146E+03  2.17665390E+03  0.00000000E+00  0.00000000E+00
 4.796600E+00  4.72415502E+05  4.72415502E+05  7.06436466E+03  1.52980994E+03  0.00000000E+00  0.00000000E+00
 4.801600E+00  4.74313602E+05  4.74313602E+05  7.10518780E+03  7.68526275E+02  0.00000000E+00  0.00000000E+00
 4.806600E+00  4.76643459E+05  4.76643459E+05  7.16299170E+03  7.69326557E+02  0.00000000E+00  0.00000000E+00
 4.811600E+00  4.79423386E+05  4.79423386E+05  7.20377877E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 4.816600E+00  4.82665725E+05  4.82665725E+05  7.26193063E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 4.821600E+00  4.86387840E+05  4.86387840E+05  7.30285654E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 4.826600E+00  4.90555808E+05  4.90555808E+05  7.34402422E+03  8.63110891E+02  0.00000000E+00  0.00000000E+00
 4.831600E+00  4.95156672E+05  4.95156672E+05  7.38507324E+03  9.23115468E+02  0.00000000E+00  0.00000000E+00
 4.836600E+00  5.00178198E+05  5.00178198E+05  7.42618330E+03  9.24070757E+02  0.00000000E+00  0.00000000E+00
 4.841600E+00  5.05569262E+05  5.05569262E+05  7.46735439E+03  1.97679601E+03  0.00000000E+00  0.00000000E+00
 4.846600E+00  5.11298739E+05  5.11298739E+05  7.50858648E+03  1.97883748E+03  0.00000000E+00  0.00000000E+00
 4.851600E+00  5.17307926E+05  5.17307926E+05  7.54987954E+03  2.15792760E+03  0.00000000E+00  0.00000000E+00
 4.856600E+00  5.23543440E+05  5.23543440E+05  7.59123357E+03  2.16015154E+03  0.00000000E+00  0.00000000E+00
 4.861600E+00  5.29964115E+05  5.29964115E+05  7.63264853E+03  2.39409481E+03  0.00000000E+00  0.00000000E+00
 4.866600E+00  5.36512571E+05  5.36512571E+05  7.67412440E+03  3.48782138E+03  0.00000000E+00  0.00000000E+00
 4.871600E+00  5.43138903E+05  5.43138903E+05  7.71566118E+03  3.89200142E+03  0.00000000E+00  0.00000000E+00
 4.876600E+00  5.49802370E+05  5.49802370E+05  7.75725882E+03  4.42851182E+03  0.00000000E+00  0.00000000E+00
 4.881600E+00  5.56460933E+05  5.56460933E+05  7.79891732E+03  4.43305239E+03  0.00000000E+00  0.00000000E+00
 4.886600E+00  5.63098613E+05  5.63098613E+05  7.84063666E+03  3.89364679E+03  0.00000000E+00  0.00000000E+00
 4.891600E+00  5.69669042E+05  5.69669042E+05  7.88222350E+03  4.95786295E+03  0.00000000E+00  0.00000000E+00
 4.896600E+00  5.76188066E+05  5.76188066E+05  7.92406346E+03  4.96293068E+03  0.00000000E+00  0.00000000E+00
 4.901600E+00  5.82638641E+05  5.82638641E+05  7.94837862E+03  6.31939160E+03  0.00000000E+00  0.00000000E+00
 4.906600E+00  5.89016481E+05  5.89016481E+05  7.99032353E+03  5.46382877E+03  0.00000000E+00  0.00000000E+00
 4.911600E+00  5.95349235E+05  5.95349235E+05  8.03213242E+03  7.04014445E+03  0.00000000E+00  0.00000000E+00
 4.916600E+00  6.01628219E+05  6.01628219E+05  8.07400006E+03  7.04731130E+03  0.00000000E+00  0.00000000E+00
 4.921600E+00  6.07874754E+05  6.07874754E+05  8.13317866E+03  8.75599548E+03  0.00000000E+00  0.00000000E+00
 4.926600E+00  6.14097364E+05  6.14097364E+05  8.17517792E+03  9.07466121E+03  0.00000000E+00  0.00000000E+00
 4.931600E+00  6.20304766E+05  6.20313978E+05  8.21703483E+03  9.51184791E+03  0.00000000E+00  0.00000000E+00
 4.936600E+00  6.26505885E+05  6.26505885E+05  8.27664632E+03  9.52149168E+03  0.00000000E+00  0.00000000E+00
 4.941600E+00  6.32676312E+05  6.32676312E+05  8.33614287E+03  1.00170805E+04  0.00000000E+00  0.00000000E+00
 4.946600E+00  6.38816433E+05  6.38816433E+05  8.39572546E+03  1.05351115E+04  0.00000000E+00  0.00000000E+00
 4.951700E+00  6.44940018E+05  6.44940018E+05  8.45556481E+03  1.10573830E+04  0.00000000E+00  0.00000000E+00
 4.956700E+00  6.50960948E+05  6.50970013E+05  8.53287529E+03  1.08217570E+04  0.00000000E+00  0.00000000E+00
 4.961700E+00  6.56902347E+05  6.56902347E+05  8.61030100E+03  1.13825807E+04  0.00000000E+00  0.00000000E+00
 4.966700E+00  6.62728514E+05  6.62728514E+05  8.68784188E+03  1.07155562E+04  0.00000000E+00  0.00000000E+00
 4.971700E+00  6.68390732E+05  6.68390732E+05  8.76549789E+03  1.06894351E+04  0.00000000E+00  0.00000000E+00
 4.976700E+00  6.73885985E+05  6.73885985E+05  8.86109851E+03  1.01230924E+04  0.00000000E+00  0.00000000E+00
 4.981700E+00  6.79164456E+05  6.79164456E+05  8.95662950E+03  1.02225948E+04  0.00000000E+00  0.00000000E+00
 4.986700E+00  6.84211217E+05  6.84211217E+05  9.05230467E+03  9.74848749E+03  0.00000000E+00  0.00000000E+00
 4.991700E+00  6.88999015E+05  6.88999015E+05  9.16600494E+03  9.30854851E+03  0.00000000E+00  0.00000000E+00
 4.996700E+00  6.93526475E+05  6.93526475E+05  9.27965777E+03  8.90262415E+03  0.00000000E+00  0.00000000E+00
 5.001700E+00  6.97775508E+05  6.97775508E+05  9.39371246E+03  8.52957644E+03  0.00000000E+00  0.00000000E+00
 5.006700E+00  7.01740572E+05  7.01740572E+05  9.50794559E+03  7.52823295E+03  0.00000000E+00  0.00000000E+00
 5.011700E+00  7.05435125E+05  7.05435125E+05  9.64030933E+03  7.22087826E+03  0.00000000E+00  0.00000000E+00
 5.016700E+00  7.08859033E+05  7.08859033E+05  9.77264985E+03  6.27043077E+03  0.00000000E+00  0.00000000E+00
 5.021700E+00  7.12022462E+05  7.12022462E+05  9.90543945E+03  5.57755205E+03  0.00000000E+00  0.00000000E+00
 5.026700E+00  7.14949225E+05  7.14949225E+05  1.00386876E+04  4.64423823E+03  0.00000000E+00  0.00000000E+00
 5.031700E+00  7.17639808E+05  7.17639808E+05  1.01719090E+04  3.91784153E+03  0.00000000E+00  0.00000000E+00
 5.036700E+00  7.20126429E+05  7.20126429E+05  1.03055952E+04  3.03023825E+03  0.00000000E+00  0.00000000E+00
 5.041700E+00  7.22429358E+05  7.22429358E+05  1.04397557E+04  2.29026546E+03  0.00000000E+00  0.00000000E+00
 5.046700E+00  7.24556095E+05  7.24564972E+05  1.05919709E+04  1.53596730E+03  0.00000000E+00  0.00000000E+00
 5.051700E+00  7.26554032E+05  7.26554032E+05  1.07266012E+04  7.71094362E+02  0.00000000E+00  0.00000000E+00
 5.056700E+00  7.28436971E+05  7.28436971E+05  1.08614584E+04  0.00000000E+00  0.00000000E+00  0.00000000E+00
 5.061700E+00  7.30226551E+05  7.30226551E+05  1.09968093E+04  8.10156916E+02  0.00000000E+00  0.00000000E+00
 5.066700E+00  7.31937297E+05  7.31937297E+05  1.11326638E+04  1.70143363E+03  0.00000000E+00  0.00000000E+00
 5.071700E+00  7.33582765E+05  7.33582765E+05  1.12505735E+04  1.80358281E+03  0.00000000E+00  0.00000000E+00
 5.076700E+00  7.35194797E+05  7.35194797E+05  1.13689591E+04  2.68355826E+03  0.00000000E+00  0.00000000E+00
 5.081700E+00  7.36761141E+05  7.36761141E+05  1.14875500E+04  2.85790616E+03  0.00000000E+00  0.00000000E+00
 5.086700E+00  7.38289938E+05  7.38289938E+05  1.16063464E+04  4.01194682E+03  0.00000000E+00  0.00000000E+00
 5.091700E+00  7.39787276E+05  7.39787276E+05  1.17073689E+04  4.32254431E+03  0.00000000E+00  0.00000000E+00
 5.096700E+00  7.41242774E+05  7.41242774E+05  1.18085626E+04  3.65273070E+03  0.00000000E+00  0.00000000E+00
 5.101700E+00  7.42640085E+05  7.42640085E+05  1.19099275E+04  4.07583210E+03  0.00000000E+00  0.00000000E+00
 5.106700E+00  7.43968693E+05  7.43968693E+05  1.20114634E+04  4.07982668E+03  0.00000000E+00  0.00000000E+00
 5.111700E+00  7.45210958E+05  7.45210958E+05  1.21131704E+04  3.33442610E+03  0.00000000E+00  0.00000000E+00
 5.116700E+00  7.46375085E+05  7.46375085E+05  1.21969837E+04  3.33768766E+03  0.00000000E+00  0.00000000E+00
 5.121700E+00  7.47426619E+05  7.47426619E+05  1.22809339E+04  2.36240785E+03  0.00000000E+00  0.00000000E+00
 5.126700E+00  7.48389820E+05  7.48389820E+05  1.23828193E+04  2.36471412E+03  0.00000000E+00  0.00000000E+00
 5.131700E+00  7.49238649E+05  7.49238649E+05  1.24670581E+04  0.00000000E+00  0.00000000E+00  0.00000000E+00
 5.136700E+00  7.49989016E+05  7.49989016E+05  1.25695665E+04  0.00000000E+00  0.00000000E+00  0.00000000E+00
 5.141700E+00  7.50631671E+05  7.50631671E+05  1.26540960E+04  2.37163294E+03  0.00000000E+00  0.00000000E+00
 5.146700E+00  7.51199597E+05  7.51199597E+05  1.27569292E+04  2.37393922E+03  0.00000000E+00  0.00000000E+00
 5.151700E+00  7.51665447E+05  7.51665447E+05  1.28420609E+04  3.36051860E+03  0.00000000E+00  0.00000000E+00
 5.156700E+00  7.52054499E+05  7.52054499E+05  1.29452214E+04  3.36378016E+03  0.00000000E+00  0.00000000E+00
 5.161700E+00  7.52374201E+05  7.52374201E+05  1.30306502E+04  4.68741530E+03  0.00000000E+00  0.00000000E+00
 5.166700E+00  7.52614353E+05  7.52614353E+05  1.31162199E+04  4.12776167E+03  0.00000000E+00  0.00000000E+00
 5.171700E+00  7.52809695E+05  7.52809695E+05  1.32022507E+04  4.13175625E+03  0.00000000E+00  0.00000000E+00
 5.176700E+00  7.52914323E+05  7.52914323E+05  1.32698317E+04  3.71006553E+03  0.00000000E+00  0.00000000E+00
 5.181700E+00  7.52954048E+05  7.52954048E+05  1.33378421E+04  3.71364896E+03  0.00000000E+00  0.00000000E+00
 5.186700E+00  7.52910003E+05  7.52910003E+05  1.34059614E+04  3.38850128E+03  0.00000000E+00  0.00000000E+00
 5.191700E+00  7.52780714E+05  7.52780714E+05  1.34558633E+04  3.39176781E+03  0.00000000E+00  0.00000000E+00
 5.196700E+00  7.52546912E+05  7.52546912E+05  1.35058382E+04  3.13426272E+03  0.00000000E+00  0.00000000E+00
 5.201700E+00  7.52216431E+05  7.52216431E+05  1.35371949E+04  2.12382267E+03  0.00000000E+00  0.00000000E+00
